timestamp,curr_patrol,curr_goal,pose_x,pose_y,m5
341.19,0,22,21.1450012222918,-9.039135349119483,-63
341.25,0,22,21.1450012222918,-9.039135349119483,-62
341.31,0,22,21.1450012222918,-9.039135349119483,-67
341.38,0,22,21.1450012222918,-9.039135349119483,-69
341.44,0,22,21.1450012222918,-9.039135349119483,-75
341.5,0,22,21.1450012222918,-9.039135349119483,-72
341.56,0,22,21.1450012222918,-9.039135349119483,-71
341.62,0,22,21.1450012222918,-9.039135349119483,-71
341.68,0,22,21.1450012222918,-9.039135349119483,-72
341.75,0,22,21.1450012222918,-9.039135349119483,-69
341.93,0,22,21.1450012222918,-9.039135349119483,-70
341.99,0,22,21.54009063749296,-8.846413842166085,-72
342.12,0,22,21.54009063749296,-8.846413842166085,-68
342.18,0,22,21.54009063749296,-8.846413842166085,-69
342.24,0,22,21.54009063749296,-8.846413842166085,-70
342.36,0,22,21.54009063749296,-8.846413842166085,-76
342.42,0,22,21.54009063749296,-8.846413842166085,-74
342.61,0,22,21.54009063749296,-8.846413842166085,-66
342.67,0,22,21.54009063749296,-8.846413842166085,-71
342.73,0,22,21.54009063749296,-8.846413842166085,-69
342.79,0,22,21.54009063749296,-8.846413842166085,-68
342.85,0,22,21.54009063749296,-8.846413842166085,-68
342.92,0,22,21.54009063749296,-8.846413842166085,-68
342.98,0,22,21.54009063749296,-8.846413842166085,-63
343.04,0,22,21.54009063749296,-8.846413842166085,-59
343.1,0,22,21.54009063749296,-8.846413842166085,-61
343.22,0,22,21.54009063749296,-8.846413842166085,-69
343.29,0,22,21.54009063749296,-8.846413842166085,-70
343.35,0,22,21.54009063749296,-8.846413842166085,-69
343.41,0,22,21.54009063749296,-8.846413842166085,-69
343.53,0,22,21.54009063749296,-8.846413842166085,-69
343.59,0,22,21.54009063749296,-8.846413842166085,-69
343.66,0,22,21.54009063749296,-8.846413842166085,-71
343.72,0,22,21.54009063749296,-8.846413842166085,-72
343.84,0,22,21.92321904591557,-8.665919186622729,-72
343.9,0,22,21.92321904591557,-8.665919186622729,-73
343.96,0,22,21.92321904591557,-8.665919186622729,-75
344.02,0,22,21.92321904591557,-8.665919186622729,-75
344.09,0,22,21.92321904591557,-8.665919186622729,-75
344.15,0,22,21.92321904591557,-8.665919186622729,-72
344.21,0,22,21.92321904591557,-8.665919186622729,-69
344.27,0,22,21.92321904591557,-8.665919186622729,-67
344.33,0,22,21.92321904591557,-8.665919186622729,-64
344.39,0,22,21.92321904591557,-8.665919186622729,-65
344.46,0,22,21.92321904591557,-8.665919186622729,-66
344.52,0,22,21.92321904591557,-8.665919186622729,-64
344.58,0,22,21.92321904591557,-8.665919186622729,-70
344.64,0,22,21.92321904591557,-8.665919186622729,-74
344.7,0,22,21.92321904591557,-8.665919186622729,-73
344.76,0,22,21.92321904591557,-8.665919186622729,-70
344.83,0,22,21.92321904591557,-8.665919186622729,-68
344.89,0,22,21.92321904591557,-8.665919186622729,-64
344.95,0,22,21.92321904591557,-8.665919186622729,-67
345.01,0,22,21.92321904591557,-8.665919186622729,-72
345.07,0,22,21.92321904591557,-8.665919186622729,-70
345.13,0,22,21.92321904591557,-8.665919186622729,-69
345.2,0,22,21.92321904591557,-8.665919186622729,-69
345.32,0,22,21.92321904591557,-8.665919186622729,-73
345.38,0,22,21.92321904591557,-8.665919186622729,-64
345.44,0,22,22.304161355267336,-8.522865930990841,-67
345.5,0,22,22.304161355267336,-8.522865930990841,-67
345.57,0,22,22.304161355267336,-8.522865930990841,-69
345.69,0,22,22.304161355267336,-8.522865930990841,-70
345.75,0,22,22.304161355267336,-8.522865930990841,-68
345.81,0,22,22.304161355267336,-8.522865930990841,-67
345.87,0,22,22.304161355267336,-8.522865930990841,-69
345.93,0,22,22.304161355267336,-8.522865930990841,-68
346.0,0,22,22.304161355267336,-8.522865930990841,-62
346.06,0,22,22.304161355267336,-8.522865930990841,-66
346.18,0,22,22.304161355267336,-8.522865930990841,-58
346.24,0,22,22.304161355267336,-8.522865930990841,-65
346.3,0,22,22.304161355267336,-8.522865930990841,-65
346.37,0,22,22.304161355267336,-8.522865930990841,-66
346.43,0,22,22.304161355267336,-8.522865930990841,-68
346.49,0,22,22.304161355267336,-8.522865930990841,-68
346.55,0,22,22.304161355267336,-8.522865930990841,-68
346.61,0,22,22.304161355267336,-8.522865930990841,-68
346.67,0,22,22.304161355267336,-8.522865930990841,-65
346.74,0,22,22.304161355267336,-8.522865930990841,-67
346.8,0,22,22.304161355267336,-8.522865930990841,-68
346.86,0,22,22.304161355267336,-8.522865930990841,-71
346.92,0,22,22.304161355267336,-8.522865930990841,-70
346.98,0,22,22.304161355267336,-8.522865930990841,-68
347.04,0,22,22.304161355267336,-8.522865930990841,-65
347.11,0,22,22.304161355267336,-8.522865930990841,-68
347.17,0,22,22.304161355267336,-8.522865930990841,-69
347.23,0,22,22.701828544474168,-8.32982113240159,-71
347.29,0,22,22.701828544474168,-8.32982113240159,-73
347.41,0,22,22.701828544474168,-8.32982113240159,-74
347.47,0,22,22.701828544474168,-8.32982113240159,-72
347.54,0,22,22.701828544474168,-8.32982113240159,-68
347.6,0,22,22.701828544474168,-8.32982113240159,-67
347.66,0,22,22.701828544474168,-8.32982113240159,-65
347.72,0,22,22.701828544474168,-8.32982113240159,-63
347.78,0,22,22.701828544474168,-8.32982113240159,-60
347.84,0,22,22.701828544474168,-8.32982113240159,-64
347.91,0,22,22.701828544474168,-8.32982113240159,-66
347.97,0,22,22.701828544474168,-8.32982113240159,-69
348.03,0,22,22.701828544474168,-8.32982113240159,-70
348.09,0,22,22.701828544474168,-8.32982113240159,-72
348.15,0,22,22.701828544474168,-8.32982113240159,-75
348.21,0,22,22.701828544474168,-8.32982113240159,-76
348.28,0,22,22.701828544474168,-8.32982113240159,-75
348.34,0,22,22.701828544474168,-8.32982113240159,-79
348.4,0,22,22.701828544474168,-8.32982113240159,-73
348.46,0,22,22.701828544474168,-8.32982113240159,-71
348.52,0,22,22.701828544474168,-8.32982113240159,-69
348.58,0,22,22.701828544474168,-8.32982113240159,-69
348.65,0,22,22.701828544474168,-8.32982113240159,-71
348.71,0,22,22.701828544474168,-8.32982113240159,-64
348.77,0,22,22.701828544474168,-8.32982113240159,-70
348.83,0,22,22.701828544474168,-8.32982113240159,-70
348.95,0,22,22.701828544474168,-8.32982113240159,-75
349.14,0,22,23.101279811045192,-8.157479320563867,-75
349.2,0,22,23.101279811045192,-8.157479320563867,-73
349.26,0,22,23.101279811045192,-8.157479320563867,-71
349.32,0,22,23.101279811045192,-8.157479320563867,-69
349.38,0,22,23.101279811045192,-8.157479320563867,-67
349.45,0,22,23.101279811045192,-8.157479320563867,-65
349.51,0,22,23.101279811045192,-8.157479320563867,-65
349.57,0,22,23.101279811045192,-8.157479320563867,-64
349.63,0,22,23.101279811045192,-8.157479320563867,-59
349.69,0,22,23.101279811045192,-8.157479320563867,-59
349.82,0,22,23.101279811045192,-8.157479320563867,-67
349.88,0,22,23.101279811045192,-8.157479320563867,-68
350.0,0,22,23.101279811045192,-8.157479320563867,-68
350.06,0,22,23.101279811045192,-8.157479320563867,-67
350.12,0,22,23.101279811045192,-8.157479320563867,-69
350.19,0,22,23.101279811045192,-8.157479320563867,-70
350.25,0,22,23.101279811045192,-8.157479320563867,-70
350.31,0,22,23.101279811045192,-8.157479320563867,-71
350.37,0,22,23.101279811045192,-8.157479320563867,-69
350.43,0,22,23.101279811045192,-8.157479320563867,-69
350.49,0,22,23.101279811045192,-8.157479320563867,-69
350.56,0,22,23.101279811045192,-8.157479320563867,-69
350.62,0,22,23.101279811045192,-8.157479320563867,-69
350.68,0,22,23.496565391238672,-8.032703198536064,-70
350.8,0,22,23.496565391238672,-8.032703198536064,-74
350.86,0,22,23.496565391238672,-8.032703198536064,-75
350.92,0,22,23.496565391238672,-8.032703198536064,-76
350.99,0,22,23.496565391238672,-8.032703198536064,-77
351.05,0,22,23.496565391238672,-8.032703198536064,-74
351.11,0,22,23.496565391238672,-8.032703198536064,-69
351.23,0,22,23.496565391238672,-8.032703198536064,-67
351.36,0,22,23.496565391238672,-8.032703198536064,-67
351.42,0,22,23.496565391238672,-8.032703198536064,-70
351.48,0,22,23.496565391238672,-8.032703198536064,-69
351.54,0,22,23.496565391238672,-8.032703198536064,-67
351.6,0,22,23.496565391238672,-8.032703198536064,-65
351.66,0,22,23.496565391238672,-8.032703198536064,-65
351.73,0,22,23.496565391238672,-8.032703198536064,-65
351.79,0,22,23.496565391238672,-8.032703198536064,-65
351.85,0,22,23.496565391238672,-8.032703198536064,-59
351.91,0,22,23.496565391238672,-8.032703198536064,-64
351.97,0,22,23.496565391238672,-8.032703198536064,-64
352.03,0,22,23.496565391238672,-8.032703198536064,-65
352.1,0,22,23.496565391238672,-8.032703198536064,-65
352.16,0,22,23.496565391238672,-8.032703198536064,-67
352.22,0,22,23.496565391238672,-8.032703198536064,-66
352.28,0,22,23.88351765621563,-7.909352149994,-66
352.34,0,22,23.88351765621563,-7.909352149994,-71
352.4,0,22,23.88351765621563,-7.909352149994,-73
352.46,0,22,23.88351765621563,-7.909352149994,-69
352.53,0,22,23.88351765621563,-7.909352149994,-67
352.59,0,22,23.88351765621563,-7.909352149994,-68
352.65,0,22,23.88351765621563,-7.909352149994,-71
352.71,0,22,23.88351765621563,-7.909352149994,-69
352.77,0,22,23.88351765621563,-7.909352149994,-66
352.9,0,22,23.88351765621563,-7.909352149994,-68
352.96,0,22,23.88351765621563,-7.909352149994,-71
353.02,0,22,23.88351765621563,-7.909352149994,-71
353.08,0,22,23.88351765621563,-7.909352149994,-68
353.14,0,22,23.88351765621563,-7.909352149994,-66
353.27,0,22,23.88351765621563,-7.909352149994,-68
353.33,0,22,23.88351765621563,-7.909352149994,-67
353.39,0,22,23.88351765621563,-7.909352149994,-67
353.45,0,22,23.88351765621563,-7.909352149994,-64
353.51,0,22,23.88351765621563,-7.909352149994,-67
353.57,0,22,23.88351765621563,-7.909352149994,-69
353.64,0,22,23.88351765621563,-7.909352149994,-69
353.7,0,22,23.88351765621563,-7.909352149994,-71
353.76,0,22,23.88351765621563,-7.909352149994,-71
353.82,0,22,23.88351765621563,-7.909352149994,-71
353.88,0,22,23.88351765621563,-7.909352149994,-70
353.94,0,22,23.88351765621563,-7.909352149994,-71
354.01,0,22,23.88351765621563,-7.909352149994,-71
354.07,0,22,24.269993265559897,-7.783429508657031,-69
354.13,0,22,24.269993265559897,-7.783429508657031,-69
354.19,0,22,24.269993265559897,-7.783429508657031,-68
354.25,0,22,24.269993265559897,-7.783429508657031,-68
354.31,0,22,24.269993265559897,-7.783429508657031,-68
354.37,0,22,24.269993265559897,-7.783429508657031,-66
354.44,0,22,24.269993265559897,-7.783429508657031,-66
354.56,0,22,24.269993265559897,-7.783429508657031,-64
354.62,0,22,24.269993265559897,-7.783429508657031,-64
354.68,0,22,24.269993265559897,-7.783429508657031,-64
354.74,0,22,24.269993265559897,-7.783429508657031,-61
354.81,0,22,24.269993265559897,-7.783429508657031,-63
354.87,0,22,24.269993265559897,-7.783429508657031,-58
354.93,0,22,24.269993265559897,-7.783429508657031,-57
354.99,0,22,24.269993265559897,-7.783429508657031,-62
355.05,0,22,24.269993265559897,-7.783429508657031,-57
355.11,0,22,24.269993265559897,-7.783429508657031,-63
355.18,0,22,24.269993265559897,-7.783429508657031,-61
355.24,0,22,24.269993265559897,-7.783429508657031,-62
355.3,0,22,24.269993265559897,-7.783429508657031,-62
355.36,0,22,24.269993265559897,-7.783429508657031,-63
355.42,0,22,24.269993265559897,-7.783429508657031,-63
355.48,0,22,24.269993265559897,-7.783429508657031,-64
355.55,0,22,24.269993265559897,-7.783429508657031,-66
355.61,0,22,24.269993265559897,-7.783429508657031,-66
355.67,0,22,24.269993265559897,-7.783429508657031,-59
355.73,0,22,24.269993265559897,-7.783429508657031,-68
355.79,0,22,24.269993265559897,-7.783429508657031,-68
355.85,0,22,24.269993265559897,-7.783429508657031,-66
355.91,0,22,24.269993265559897,-7.783429508657031,-67
356.04,0,22,24.269993265559897,-7.783429508657031,-67
356.16,0,22,24.269993265559897,-7.783429508657031,-63
356.22,0,22,24.269993265559897,-7.783429508657031,-67
356.28,0,22,24.269993265559897,-7.783429508657031,-68
356.35,0,22,24.269993265559897,-7.783429508657031,-68
356.41,0,22,24.269993265559897,-7.783429508657031,-69
356.47,0,22,24.269993265559897,-7.783429508657031,-69
356.53,0,22,24.269993265559897,-7.783429508657031,-70
356.59,0,22,24.269993265559897,-7.783429508657031,-69
356.65,0,22,24.269993265559897,-7.783429508657031,-70
356.72,0,22,24.269993265559897,-7.783429508657031,-70
356.78,0,22,24.269993265559897,-7.783429508657031,-70
356.84,0,22,24.269993265559897,-7.783429508657031,-69
356.9,0,22,24.269993265559897,-7.783429508657031,-70
356.96,0,22,24.269993265559897,-7.783429508657031,-70
357.02,0,22,24.269993265559897,-7.783429508657031,-71
357.09,0,22,24.269993265559897,-7.783429508657031,-69
357.15,0,22,24.269993265559897,-7.783429508657031,-70
357.27,0,22,24.269993265559897,-7.783429508657031,-69
357.33,0,22,24.269993265559897,-7.783429508657031,-68
357.39,0,22,24.269993265559897,-7.783429508657031,-69
357.46,0,22,24.269993265559897,-7.783429508657031,-69
357.58,0,22,24.269993265559897,-7.783429508657031,-69
357.64,0,22,24.269993265559897,-7.783429508657031,-68
357.7,0,22,24.269993265559897,-7.783429508657031,-69
357.76,0,22,24.269993265559897,-7.783429508657031,-70
357.82,0,22,24.269993265559897,-7.783429508657031,-69
357.89,0,22,24.269993265559897,-7.783429508657031,-69
357.95,0,22,24.269993265559897,-7.783429508657031,-69
358.01,0,23,24.269993265559897,-7.783429508657031,-69
358.07,0,23,24.269993265559897,-7.783429508657031,-68
358.19,0,23,24.269993265559897,-7.783429508657031,-67
358.26,0,23,24.269993265559897,-7.783429508657031,-68
358.32,0,23,24.269993265559897,-7.783429508657031,-68
358.38,0,23,24.269993265559897,-7.783429508657031,-60
358.5,0,23,24.269993265559897,-7.783429508657031,-66
358.56,0,23,24.269993265559897,-7.783429508657031,-60
358.69,0,23,24.269993265559897,-7.783429508657031,-68
358.81,0,23,24.269993265559897,-7.783429508657031,-69
358.87,0,23,24.269993265559897,-7.783429508657031,-69
358.93,0,23,24.269993265559897,-7.783429508657031,-70
359.0,0,23,24.269993265559897,-7.783429508657031,-71
359.06,0,23,24.269993265559897,-7.783429508657031,-71
359.12,0,23,24.269993265559897,-7.783429508657031,-71
359.18,0,23,24.269993265559897,-7.783429508657031,-71
359.24,0,23,24.269993265559897,-7.783429508657031,-69
359.3,0,23,24.269993265559897,-7.783429508657031,-70
359.36,0,23,24.269993265559897,-7.783429508657031,-69
359.43,0,23,24.269993265559897,-7.783429508657031,-69
359.49,0,23,24.269993265559897,-7.783429508657031,-68
359.61,0,23,24.654503095011922,-7.657336012643978,-72
359.67,0,23,24.654503095011922,-7.657336012643978,-71
359.73,0,23,24.654503095011922,-7.657336012643978,-73
359.8,0,23,24.654503095011922,-7.657336012643978,-73
359.86,0,23,24.654503095011922,-7.657336012643978,-77
359.92,0,23,24.654503095011922,-7.657336012643978,-78
359.98,0,23,24.654503095011922,-7.657336012643978,-74
360.04,0,23,24.654503095011922,-7.657336012643978,-73
360.1,0,23,24.654503095011922,-7.657336012643978,-71
360.23,0,23,24.654503095011922,-7.657336012643978,-77
360.29,0,23,24.654503095011922,-7.657336012643978,-81
360.35,0,23,24.654503095011922,-7.657336012643978,-77
360.41,0,23,24.654503095011922,-7.657336012643978,-71
360.47,0,23,24.654503095011922,-7.657336012643978,-73
360.54,0,23,24.654503095011922,-7.657336012643978,-72
360.6,0,23,24.654503095011922,-7.657336012643978,-74
360.66,0,23,24.654503095011922,-7.657336012643978,-79
360.78,0,23,24.654503095011922,-7.657336012643978,-73
360.84,0,23,24.654503095011922,-7.657336012643978,-71
360.9,0,23,24.654503095011922,-7.657336012643978,-72
360.97,0,23,24.654503095011922,-7.657336012643978,-71
361.03,0,23,24.654503095011922,-7.657336012643978,-74
361.15,0,23,24.654503095011922,-7.657336012643978,-73
361.21,0,23,24.654503095011922,-7.657336012643978,-72
361.27,0,23,24.654503095011922,-7.657336012643978,-67
361.34,0,23,24.654503095011922,-7.657336012643978,-68
361.4,0,23,24.654503095011922,-7.657336012643978,-69
361.46,0,23,25.03080179591588,-7.481115220213885,-70
361.52,0,23,25.03080179591588,-7.481115220213885,-70
361.58,0,23,25.03080179591588,-7.481115220213885,-68
361.64,0,23,25.03080179591588,-7.481115220213885,-68
361.71,0,23,25.03080179591588,-7.481115220213885,-68
361.77,0,23,25.03080179591588,-7.481115220213885,-70
361.83,0,23,25.03080179591588,-7.481115220213885,-71
361.89,0,23,25.03080179591588,-7.481115220213885,-69
361.95,0,23,25.03080179591588,-7.481115220213885,-68
362.01,0,23,25.03080179591588,-7.481115220213885,-67
362.08,0,23,25.03080179591588,-7.481115220213885,-68
362.14,0,23,25.03080179591588,-7.481115220213885,-68
362.2,0,23,25.03080179591588,-7.481115220213885,-66
362.26,0,23,25.03080179591588,-7.481115220213885,-66
362.32,0,23,25.03080179591588,-7.481115220213885,-66
362.38,0,23,25.03080179591588,-7.481115220213885,-68
362.45,0,23,25.03080179591588,-7.481115220213885,-67
362.51,0,23,25.03080179591588,-7.481115220213885,-67
362.57,0,23,25.03080179591588,-7.481115220213885,-66
362.69,0,23,25.03080179591588,-7.481115220213885,-70
362.75,0,23,25.03080179591588,-7.481115220213885,-74
362.81,0,23,25.03080179591588,-7.481115220213885,-75
362.88,0,23,25.03080179591588,-7.481115220213885,-72
362.94,0,23,25.03080179591588,-7.481115220213885,-71
363.0,0,23,25.03080179591588,-7.481115220213885,-72
363.06,0,23,25.03080179591588,-7.481115220213885,-72
363.12,0,23,25.03080179591588,-7.481115220213885,-71
363.18,0,23,25.03080179591588,-7.481115220213885,-68
363.25,0,23,25.37883722328821,-7.2135025642322645,-67
363.31,0,23,25.37883722328821,-7.2135025642322645,-66
363.37,0,23,25.37883722328821,-7.2135025642322645,-67
363.43,0,23,25.37883722328821,-7.2135025642322645,-68
363.49,0,23,25.37883722328821,-7.2135025642322645,-68
363.62,0,23,25.37883722328821,-7.2135025642322645,-68
363.68,0,23,25.37883722328821,-7.2135025642322645,-68
363.74,0,23,25.37883722328821,-7.2135025642322645,-68
363.8,0,23,25.37883722328821,-7.2135025642322645,-67
363.86,0,23,25.37883722328821,-7.2135025642322645,-66
363.92,0,23,25.37883722328821,-7.2135025642322645,-66
363.99,0,23,25.37883722328821,-7.2135025642322645,-67
364.05,0,23,25.37883722328821,-7.2135025642322645,-71
364.11,0,23,25.37883722328821,-7.2135025642322645,-70
364.17,0,23,25.37883722328821,-7.2135025642322645,-69
364.23,0,23,25.37883722328821,-7.2135025642322645,-68
364.29,0,23,25.37883722328821,-7.2135025642322645,-68
364.35,0,23,25.37883722328821,-7.2135025642322645,-69
364.42,0,23,25.37883722328821,-7.2135025642322645,-69
364.48,0,23,25.37883722328821,-7.2135025642322645,-70
364.54,0,23,25.37883722328821,-7.2135025642322645,-70
364.6,0,23,25.37883722328821,-7.2135025642322645,-69
364.66,0,23,25.37883722328821,-7.2135025642322645,-68
364.72,0,23,25.37883722328821,-7.2135025642322645,-66
364.79,0,23,25.37883722328821,-7.2135025642322645,-70
364.85,0,23,25.37883722328821,-7.2135025642322645,-72
364.91,0,23,25.37883722328821,-7.2135025642322645,-66
364.97,0,23,25.37883722328821,-7.2135025642322645,-68
365.03,0,23,25.37883722328821,-7.2135025642322645,-68
365.16,0,23,25.74524869850517,-6.960975294262728,-71
365.22,0,23,25.74524869850517,-6.960975294262728,-74
365.28,0,23,25.74524869850517,-6.960975294262728,-72
365.34,0,23,25.74524869850517,-6.960975294262728,-71
365.4,0,23,25.74524869850517,-6.960975294262728,-70
365.46,0,23,25.74524869850517,-6.960975294262728,-70
365.53,0,23,25.74524869850517,-6.960975294262728,-70
365.59,0,23,25.74524869850517,-6.960975294262728,-71
365.65,0,23,25.74524869850517,-6.960975294262728,-71
365.71,0,23,25.74524869850517,-6.960975294262728,-72
365.77,0,23,25.74524869850517,-6.960975294262728,-73
365.83,0,23,25.74524869850517,-6.960975294262728,-77
365.9,0,23,25.74524869850517,-6.960975294262728,-77
365.96,0,23,25.74524869850517,-6.960975294262728,-75
366.02,0,23,25.74524869850517,-6.960975294262728,-74
366.08,0,23,25.74524869850517,-6.960975294262728,-74
366.14,0,23,25.74524869850517,-6.960975294262728,-76
366.2,0,23,25.74524869850517,-6.960975294262728,-76
366.26,0,23,25.74524869850517,-6.960975294262728,-75
366.33,0,23,25.74524869850517,-6.960975294262728,-70
366.39,0,23,25.74524869850517,-6.960975294262728,-71
366.45,0,23,25.74524869850517,-6.960975294262728,-71
366.57,0,23,25.74524869850517,-6.960975294262728,-70
366.7,0,23,25.74524869850517,-6.960975294262728,-68
366.76,0,23,25.74524869850517,-6.960975294262728,-70
366.82,0,23,25.74524869850517,-6.960975294262728,-70
366.88,0,23,26.119411919803788,-6.72027114914435,-70
366.94,0,23,26.119411919803788,-6.72027114914435,-68
367.07,0,23,26.119411919803788,-6.72027114914435,-69
367.19,0,23,26.119411919803788,-6.72027114914435,-70
367.31,0,23,26.119411919803788,-6.72027114914435,-68
367.43,0,23,26.119411919803788,-6.72027114914435,-72
367.5,0,23,26.119411919803788,-6.72027114914435,-74
367.56,0,23,26.119411919803788,-6.72027114914435,-79
367.62,0,23,26.119411919803788,-6.72027114914435,-77
367.68,0,23,26.119411919803788,-6.72027114914435,-74
367.8,0,23,26.119411919803788,-6.72027114914435,-73
367.87,0,23,26.119411919803788,-6.72027114914435,-73
367.93,0,23,26.119411919803788,-6.72027114914435,-71
367.99,0,23,26.119411919803788,-6.72027114914435,-70
368.05,0,23,26.119411919803788,-6.72027114914435,-70
368.11,0,23,26.119411919803788,-6.72027114914435,-72
368.24,0,23,26.119411919803788,-6.72027114914435,-73
368.36,0,23,26.119411919803788,-6.72027114914435,-76
368.42,0,23,26.119411919803788,-6.72027114914435,-76
368.48,0,23,26.119411919803788,-6.72027114914435,-75
368.61,0,23,26.119411919803788,-6.72027114914435,-72
368.67,0,23,26.497949942528074,-6.491785028192917,-72
368.73,0,23,26.497949942528074,-6.491785028192917,-69
368.79,0,23,26.497949942528074,-6.491785028192917,-67
368.85,0,23,26.497949942528074,-6.491785028192917,-73
368.91,0,23,26.497949942528074,-6.491785028192917,-77
369.04,0,23,26.497949942528074,-6.491785028192917,-80
369.1,0,23,26.497949942528074,-6.491785028192917,-78
369.16,0,23,26.497949942528074,-6.491785028192917,-74
369.22,0,23,26.497949942528074,-6.491785028192917,-74
369.34,0,23,26.497949942528074,-6.491785028192917,-71
369.41,0,23,26.497949942528074,-6.491785028192917,-72
369.47,0,23,26.497949942528074,-6.491785028192917,-75
369.59,0,23,26.497949942528074,-6.491785028192917,-74
369.65,0,23,26.497949942528074,-6.491785028192917,-73
369.71,0,23,26.497949942528074,-6.491785028192917,-76
369.78,0,23,26.497949942528074,-6.491785028192917,-77
369.84,0,23,26.497949942528074,-6.491785028192917,-80
369.9,0,23,26.497949942528074,-6.491785028192917,-77
369.96,0,23,26.497949942528074,-6.491785028192917,-77
370.02,0,23,26.497949942528074,-6.491785028192917,-78
370.08,0,23,26.497949942528074,-6.491785028192917,-77
370.15,0,23,26.497949942528074,-6.491785028192917,-76
370.21,0,23,26.497949942528074,-6.491785028192917,-77
370.27,0,23,26.497949942528074,-6.491785028192917,-77
370.33,0,23,26.497949942528074,-6.491785028192917,-77
370.39,0,23,26.497949942528074,-6.491785028192917,-75
370.45,0,23,26.875595053792026,-6.251206725624171,-73
370.51,0,23,26.875595053792026,-6.251206725624171,-73
370.58,0,23,26.875595053792026,-6.251206725624171,-74
370.64,0,23,26.875595053792026,-6.251206725624171,-74
370.76,0,23,26.875595053792026,-6.251206725624171,-76
370.82,0,23,26.875595053792026,-6.251206725624171,-75
370.88,0,23,26.875595053792026,-6.251206725624171,-72
370.95,0,23,26.875595053792026,-6.251206725624171,-70
371.01,0,23,26.875595053792026,-6.251206725624171,-69
371.07,0,23,26.875595053792026,-6.251206725624171,-69
371.13,0,23,26.875595053792026,-6.251206725624171,-69
371.19,0,23,26.875595053792026,-6.251206725624171,-68
371.32,0,23,26.875595053792026,-6.251206725624171,-65
371.38,0,23,26.875595053792026,-6.251206725624171,-65
371.44,0,23,26.875595053792026,-6.251206725624171,-66
371.5,0,23,26.875595053792026,-6.251206725624171,-68
371.56,0,23,26.875595053792026,-6.251206725624171,-70
371.62,0,23,26.875595053792026,-6.251206725624171,-70
371.69,0,23,26.875595053792026,-6.251206725624171,-71
371.75,0,23,26.875595053792026,-6.251206725624171,-72
371.81,0,23,26.875595053792026,-6.251206725624171,-71
371.87,0,23,26.875595053792026,-6.251206725624171,-69
371.93,0,23,26.875595053792026,-6.251206725624171,-66
371.99,0,23,26.875595053792026,-6.251206725624171,-69
372.06,0,23,26.875595053792026,-6.251206725624171,-71
372.18,0,23,26.875595053792026,-6.251206725624171,-69
372.24,0,23,26.875595053792026,-6.251206725624171,-67
372.3,0,23,27.258263027426782,-6.012575564048816,-67
372.36,0,23,27.258263027426782,-6.012575564048816,-68
372.43,0,23,27.258263027426782,-6.012575564048816,-70
372.49,0,23,27.258263027426782,-6.012575564048816,-69
372.55,0,23,27.258263027426782,-6.012575564048816,-67
372.61,0,23,27.258263027426782,-6.012575564048816,-67
372.67,0,23,27.258263027426782,-6.012575564048816,-68
372.73,0,23,27.258263027426782,-6.012575564048816,-68
372.79,0,23,27.258263027426782,-6.012575564048816,-69
372.92,0,23,27.258263027426782,-6.012575564048816,-68
372.98,0,23,27.258263027426782,-6.012575564048816,-68
373.04,0,23,27.258263027426782,-6.012575564048816,-68
373.16,0,23,27.258263027426782,-6.012575564048816,-66
373.23,0,23,27.258263027426782,-6.012575564048816,-66
373.29,0,23,27.258263027426782,-6.012575564048816,-68
373.35,0,23,27.258263027426782,-6.012575564048816,-66
373.41,0,23,27.258263027426782,-6.012575564048816,-67
373.47,0,23,27.258263027426782,-6.012575564048816,-64
373.53,0,23,27.258263027426782,-6.012575564048816,-66
373.6,0,23,27.258263027426782,-6.012575564048816,-67
373.66,0,23,27.258263027426782,-6.012575564048816,-69
373.72,0,23,27.258263027426782,-6.012575564048816,-71
373.78,0,23,27.258263027426782,-6.012575564048816,-70
373.84,0,23,27.258263027426782,-6.012575564048816,-64
373.9,0,23,27.258263027426782,-6.012575564048816,-71
373.97,0,23,27.258263027426782,-6.012575564048816,-70
374.09,0,23,27.65430819027087,-5.806717661005515,-69
374.15,0,23,27.65430819027087,-5.806717661005515,-69
374.27,0,23,27.65430819027087,-5.806717661005515,-68
374.4,0,23,27.65430819027087,-5.806717661005515,-65
374.46,0,23,27.65430819027087,-5.806717661005515,-64
374.52,0,23,27.65430819027087,-5.806717661005515,-64
374.58,0,23,27.65430819027087,-5.806717661005515,-67
374.64,0,23,27.65430819027087,-5.806717661005515,-70
374.7,0,23,27.65430819027087,-5.806717661005515,-71
374.77,0,23,27.65430819027087,-5.806717661005515,-69
374.83,0,23,27.65430819027087,-5.806717661005515,-69
374.95,0,23,27.65430819027087,-5.806717661005515,-73
375.01,0,23,27.65430819027087,-5.806717661005515,-76
375.07,0,23,27.65430819027087,-5.806717661005515,-74
375.13,0,23,27.65430819027087,-5.806717661005515,No networks found on channel 6.
375.17,0,23,27.65430819027087,-5.806717661005515,-74
375.23,0,23,27.65430819027087,-5.806717661005515,-76
375.29,0,23,27.65430819027087,-5.806717661005515,-78
375.35,0,23,27.65430819027087,-5.806717661005515,-76
375.41,0,23,27.65430819027087,-5.806717661005515,-73
375.47,0,23,27.65430819027087,-5.806717661005515,-72
375.54,0,23,27.65430819027087,-5.806717661005515,-73
