timestamp,curr_patrol,curr_goal,pose_x,pose_y,pose_a,xbee
71.46,0,0,1.3984342971733126,-3.799992694674554,-0.08702719294891997,-47
71.56,0,0,1.3984561578835273,-3.799994605058694,-0.087176903885768,-47
71.7,0,0,1.3984995549301888,-3.799998404828824,-0.08732928643709725,-47
71.81,0,0,1.3984948909124242,-3.799997996984455,-0.0874093960799867,-47
71.93,0,0,1.3985342506718728,-3.8000014499489065,-0.0875323572773785,-47
72.04,0,0,1.398571407725923,-3.8000047175141765,-0.08773295470450025,-47
72.16,0,0,1.3985723360591793,-3.8000048020740884,-0.08782112455859382,-47
72.27,0,0,1.3985951650859512,-3.800006813744215,-0.08787616449382633,-47
72.38,0,0,1.3986217791560063,-3.8000091622581413,-0.0880740092004857,-47
72.49,0,0,1.3986464103809209,-3.800011338792006,-0.0881522739525355,-47
72.61,0,0,1.3986898856266154,-3.8000151890745717,-0.08835606526414501,-47
72.72,0,0,1.3986859445498245,-3.800014841015005,-0.08842863297205916,-47
72.83,0,0,1.3987333557127644,-3.8000190499099427,-0.0885580588371547,-47
72.95,0,0,1.3987592655011147,-3.800021355193571,-0.08873708505452395,-46
73.06,0,0,1.398766397259363,-3.8000219935809647,-0.08886237890558941,-47
73.17,0,0,1.3987852009326787,-3.800023671357691,-0.08897589084447514,-47
73.28,0,0,1.3988118398811993,-3.8000260534960804,-0.08924956476223188,-47
73.4,0,0,1.398871936813487,-3.8000314355997795,-0.08938466976865933,-47
73.51,0,0,1.3988811379964354,-3.8000322662995365,-0.08949624926560619,-47
73.62,0,0,1.3988685458424843,-3.8000311374017643,-0.08951685812339544,-47
73.73,0,0,1.3989131633356484,-3.8000351466448596,-0.08961096537303732,-47
73.83,0,0,1.3989374463327429,-3.800037333649189,-0.08984127576507961,-47
73.96,0,0,1.39894588829424,-3.8000380972381276,-0.08991942795009389,-47
74.07,0,0,1.3989712846749731,-3.8000403890185996,-0.09000973083399504,-47
74.19,0,0,1.3989964365723433,-3.800042662441515,-0.09020933633347906,-47
74.3,0,0,1.3990611017148025,-3.8000485169890514,-0.09036669998032185,-47
74.41,0,0,1.3990811302578492,-3.8000503402840344,-0.0905168302064383,-47
74.51,0,0,1.399068912981702,-3.8000492344988213,-0.09057666582226724,-47
74.64,0,0,1.3991011193177316,-3.8000521638654425,-0.09081017523313971,-47
74.75,0,0,1.399129365950301,-3.800054737694665,-0.0909043047976614,-47
74.86,0,0,1.3991390572211624,-3.800055624096475,-0.09101653072601328,-47
74.98,0,0,1.3991629635373923,-3.8000578074124953,-0.09119337969472059,-47
75.09,0,0,1.3991889834645257,-3.800060187905153,-0.09133618471557577,-47
75.2,0,0,1.3992591114093673,-3.800066614658737,-0.09143827191781995,-47
75.31,0,0,1.3992737043548995,-3.800067957719488,-0.09155258647456449,-47
75.43,0,0,1.3992651863911945,-3.8000671785496376,-0.09159192705462332,-47
75.54,0,0,1.3993012558032858,-3.80007049609766,-0.09184417535090882,-47
75.66,0,0,1.3993205070155725,-3.8000722716735513,-0.09199654381923368,-47
75.77,0,0,1.399360252280249,-3.80007594138331,-0.09210758683456342,-47
75.87,0,0,1.3993559799590791,-3.8000755511870996,-0.09216690815047937,-47
75.96,0,0,1.3993778823058425,-3.800077577940756,-0.09228098074291832,-47
76.1,0,0,1.3994265378033168,-3.8000820899308314,-0.09251864462399456,-47
76.21,0,0,1.3994521438262495,-3.8000844723447975,-0.0927487122129989,-46
76.33,0,0,1.3994512077736003,-3.8000843900260852,-0.09280110467334526,-46
76.44,0,0,1.3994765427166862,-3.8000867502642217,-0.09295428738769157,-47
76.55,0,0,1.3995013334123727,-3.8000890642843337,-0.09309454746956489,-47
76.67,0,0,1.3995381624721508,-3.800092503774702,-0.0931901019205414,-46
76.78,0,0,1.3995383140318032,-3.8000925228689337,-0.09336009732624695,-47
76.89,0,0,1.39956501967168,-3.8000950243492975,-0.09345462377191624,-47
77.0,0,0,1.3996287928961237,-3.8001010084540416,-0.09359450047155868,-47
77.12,0,0,1.399653871013429,-3.8001033691901225,-0.09377299789430206,-47
77.24,0,0,1.3996516725441108,-3.800103166545231,-0.09382320297252175,-46
77.35,0,0,1.3996729514413433,-3.800105172106359,-0.09400181867822684,-47
77.45,0,0,1.3996950837086224,-3.8001072610913402,-0.09416052766367615,-47
77.57,0,0,1.3997397908084444,-3.8001114828968574,-0.09422895027376346,-47
77.69,0,0,1.3997346460523754,-3.8001110022959446,-0.09446004563134967,-47
77.8,0,0,1.3997627730582705,-3.8001136687746873,-0.09458734714083582,-47
77.91,0,0,1.399817466391893,-3.8001188626009257,-0.09471106040792439,-47
78.02,0,0,1.399840556485777,-3.80012106238388,-0.09491907239047113,-46
78.13,0,0,1.3998443215846783,-3.8001214251904685,-0.0949395457013454,-46
78.25,0,0,1.3998659938540443,-3.8001234919535736,-0.095085911657681,-47
78.36,0,0,1.3998863836666,-3.8001254394147574,-0.0952592289759104,-47
78.47,0,0,1.3999266037934937,-3.8001292827155577,-0.09533680251952342,-46
78.57,0,0,1.3999307778880354,-3.8001296875345676,-0.09549290485358733,-46
78.7,0,0,1.3999532759688,-3.8001318458749678,-0.09573978120831465,-47
78.81,0,0,1.399999527379282,-3.8001362906430547,-0.09584231587560671,-47
78.92,0,0,1.400030963541989,-3.8001393192292996,-0.09603845490244309,-46
79.04,0,0,1.4000334857523686,-3.8001395663280255,-0.09608665511196879,-47
79.15,0,0,1.4000576939411002,-3.800141903129304,-0.09622945292351871,-47
79.26,0,0,1.400079947442456,-3.800144054646521,-0.09642241805340479,-47
79.37,0,0,1.400106520750657,-3.800146625256643,-0.09647086291906008,-47
79.49,0,0,1.4001140481430747,-3.8001473570403133,-0.09660441243149656,-47
79.6,0,0,1.4001368636011884,-3.8001495695985983,-0.09678652798391268,-47
79.71,0,0,1.4001848047961443,-3.800154227110946,-0.09688591878341614,-47
79.83,0,0,1.4002223276982775,-3.800157881479591,-0.09705653190646925,-46
79.94,0,0,1.4002157396600254,-3.8001572438013587,-0.09709857124877139,-46
80.06,0,0,1.4002398121841941,-3.800159593163898,-0.09727947795808675,-47
80.17,0,0,1.400259841209276,-3.800161551239478,-0.0974953912281892,-47
80.28,0,0,1.400277376258114,-3.80016326857424,-0.09755173676268056,-46
80.4,0,0,1.4003130750969943,-3.800166768869131,-0.09778192559359934,-46
80.51,0,0,1.4003131221624525,-3.8001667734533875,-0.09797727799425263,-47
80.62,0,0,1.4003762452848352,-3.80017298012135,-0.09802834173506329,-47
80.73,0,0,1.4004131557138881,-3.8001766161062727,-0.09821179708978374,-46
80.83,0,0,1.4004073079369699,-3.80017604686482,-0.09829798490711802,-46
80.96,0,0,1.400426733210959,-3.800177965626354,-0.09842096369110714,-47
81.07,0,0,1.4004455672070886,-3.80017982833166,-0.09862643604246421,-47
81.18,0,0,1.4004630922285253,-3.8001815645199692,-0.09866451827988908,-46
81.3,0,0,1.4005060699779994,-3.8001858240447803,-0.09879627681237184,-46
81.4,0,0,1.4005052381550314,-3.8001857414855866,-0.09894395150141044,-46
81.52,0,0,1.4005506482335193,-3.800190252678868,-0.09902986198261474,-46
81.63,0,0,1.4005899001125077,-3.8001941593542514,-0.09921170854414683,-46
81.74,0,0,1.4005921097559806,-3.8001943858790694,-0.0993361400551255,-46
81.86,0,0,1.400605832499905,-3.800195758076323,-0.09948198399541879,-47
81.97,0,0,1.4006288237493645,-3.8001980565959372,-0.09969560825790788,-47
82.09,0,0,1.4006505632927677,-3.8002002341580883,-0.09974258150370778,-46
82.2,0,0,1.4006897046938824,-3.800204156974777,-0.09991919261609351,-46
82.31,0,0,1.4006970162016992,-3.8002048903861483,-0.10002324126308411,-46
82.42,0,0,1.4007577095850268,-3.8002109851231616,-0.10008616469589565,-47
82.53,0,0,1.4007786210208826,-3.8002130884343,-0.10023598102177679,-46
82.66,0,0,1.4007771958458823,-3.8002129501265243,-0.10035890660595881,-46
82.77,0,0,1.4007995072693473,-3.8002151985750516,-0.10041275537480021,-46
82.88,0,0,1.400824309087441,-3.80021770302133,-0.10065781899043763,-46
82.99,0,0,1.4008420508826402,-3.800219497441268,-0.10073479280877648,-47
83.11,0,0,1.400877338760705,-3.8002230693188097,-0.10092370775699601,-46
83.22,0,0,1.4008792725466306,-3.800223265774589,-0.10103231694752537,-46
83.33,0,0,1.4009202523328472,-3.800227421971094,-0.10106769420088653,-46
83.44,0,0,1.4009491331115262,-3.800230357861686,-0.10132734580898942,-46
83.55,0,0,1.4009793821393184,-3.800233437854885,-0.1014394604722966,-46
83.67,0,0,1.4009842035161932,-3.800233934363182,-0.10153954412779623,-46
83.78,0,0,1.4010074891046942,-3.800236310170087,-0.10174394436720835,-46
83.9,0,0,1.4010740260278598,-3.800243111017767,-0.10192059971734306,-46
84.01,0,0,1.4010648795748806,-3.8002421799692523,-0.1020485135693849,-46
84.12,0,0,1.4010678860468089,-3.800242489357915,-0.10215489732005559,-46
84.23,0,0,1.4010945630259342,-3.8002452258343298,-0.10220657897933676,-46
84.34,0,0,1.4011270100743631,-3.800248557445707,-0.10235999935854538,-46
84.45,0,0,1.401155261547277,-3.8002514604812725,-0.10245467176955522,-46
84.57,0,0,1.4011666268597924,-3.80025263280656,-0.10249292804780105,-46
84.68,0,0,1.401202304675065,-3.8002563102548237,-0.10274195484220247,-46
84.79,0,0,1.4012105274153615,-3.800257160009204,-0.10285496040033122,-46
84.91,0,0,1.4012456846003156,-3.8002607954487564,-0.10311721730960767,-46
85.02,0,0,1.401248160192013,-3.800261052455032,-0.10317561870384084,-46
85.12,0,0,1.4012824802856243,-3.8002646086650977,-0.10329162504675829,-46
85.25,0,0,1.401312346583508,-3.800267708830714,-0.1034552762053319,-46
85.36,0,0,1.4013340368152407,-3.80026996372856,-0.10358025778418999,-46
85.47,0,0,1.4013544995609688,-3.8002720923781648,-0.10363240865889725,-46
85.59,0,0,1.401383236700134,-3.800275086023624,-0.10384779982244699,-46
85.7,0,0,1.4014318516024529,-3.8002801579742314,-0.10396356233077667,-46
85.8,0,0,1.401448704899381,-3.800281921133808,-0.10417097558142988,-46
85.92,0,0,1.4014502919120753,-3.8002820888194013,-0.10421862192877712,-46
86.03,0,0,1.4014872980536566,-3.800285962116228,-0.10428748871411135,-46
86.15,0,0,1.4015202095504216,-3.800289412631056,-0.10448515265041443,-46
86.26,0,0,1.4015385053379092,-3.8002913333859327,-0.10460260935991493,-46
86.37,0,0,1.4015625024171863,-3.8002938556693935,-0.10472788913094548,-46
86.49,0,0,1.4015856299113938,-3.80029629047258,-0.10493955023105986,-47
86.6,0,0,1.4016252014218733,-3.800300462064741,-0.105034838113571,-46
86.71,0,0,1.401652347427869,-3.8003033276317644,-0.10521484253978058,-46
86.82,0,0,1.4016527837310317,-3.8003033762527574,-0.10529482939289332,-46
86.94,0,0,1.4016954290747716,-3.8003078862817063,-0.10545529068736893,-46
87.05,0,0,1.401712150603226,-3.800309658132046,-0.1055531062801078,-46
87.16,0,0,1.4017332083196654,-3.800311890711383,-0.1056521994698131,-46
87.28,0,0,1.4017573677377113,-3.8003144549094245,-0.10585450978777826,-46
87.39,0,0,1.401782975933961,-3.8003171756977028,-0.10591169560767916,-47
87.51,0,0,1.4018250237905503,-3.800321651455967,-0.10608527213625167,-47
87.62,0,0,1.4018521762676115,-3.800324549337567,-0.10633923671284075,-46
87.73,0,0,1.4018508714083975,-3.800324413412508,-0.10644216435697891,-46
87.84,0,0,1.4018836671909864,-3.800327921209025,-0.1066431130953134,-46
87.95,0,0,1.4019003599906412,-3.8003297091331274,-0.10670444801250896,-46
88.07,0,0,1.4019283158918074,-3.800332704694757,-0.10678788036285125,-46
88.18,0,0,1.4019428101902593,-3.800334261765676,-0.1069535224596419,-46
88.29,0,0,1.4019658404162856,-3.800336735599188,-0.10709068861121909,-46
88.41,0,0,1.4020118576456673,-3.80034168648676,-0.10716864165997807,-46
88.52,0,0,1.4020403359834124,-3.8003447540988633,-0.10732439222492322,-46
88.63,0,0,1.4020451592667658,-3.800345277286864,-0.107428800259079,-46
88.74,0,0,1.402087997360705,-3.800349901013385,-0.10758923835170463,-47
88.86,0,0,1.402106038453991,-3.8003518519051744,-0.10771922050005522,-47
88.97,0,0,1.4021377430485746,-3.800355281321258,-0.10775415249926357,-46
89.08,0,0,1.4021470240661544,-3.800356287671796,-0.1079436240323436,-46
89.19,0,0,1.4021686306850867,-3.8003586294457685,-0.10800187822217201,-47
89.31,0,0,1.4022268095079027,-3.8003649428297326,-0.10811623835664552,-47
89.42,0,0,1.402237134103386,-3.8003660672381137,-0.10828272143788698,-46
89.54,0,0,1.4022504420765154,-3.8003675175232248,-0.1083151052499593,-47
89.65,0,0,1.4022778204635535,-3.8003704983370317,-0.10848169298125022,-46
89.76,0,0,1.4022958540688246,-3.8003724645945383,-0.10859876386367963,-45
89.87,0,0,1.402324463223831,-3.8003755841948417,-0.10865486893847208,-46
89.98,0,0,1.4023330965268332,-3.800376530537025,-0.10890685863390807,-46
90.1,0,0,1.4023590185491441,-3.8003793667912715,-0.10908710647497316,-46
90.21,0,0,1.4023999842445494,-3.8003838558510568,-0.10915881389806013,-46
90.31,0,0,1.4024184463997222,-3.800385882739585,-0.10930372618679315,-46
90.44,0,0,1.402434674293161,-3.800387668414453,-0.1094525984830766,-46
90.55,0,0,1.4024610252782874,-3.800390568574608,-0.10962497012793886,-46
90.66,0,0,1.4024777563533133,-3.8003924118465915,-0.10978817352749475,-47
90.77,0,0,1.402495766181336,-3.8003943979065267,-0.1098023866024832,-46
90.89,0,0,1.402515153792297,-3.800396538628347,-0.11005360315774741,-46
91.0,0,0,1.4025372694532594,-3.800398983199239,-0.11017997590497812,-46
91.12,0,0,1.4025715401810175,-3.800402776694994,-0.11021084535952262,-46
91.23,0,0,1.4025957279747763,-3.800405456653765,-0.11040026259707379,-46
91.33,0,0,1.4026148355058017,-3.8004075792324024,-0.11050625361239884,-46
91.45,0,0,1.4026385116065412,-3.8004102095864014,-0.11061837221147658,-47
91.56,0,0,1.402660065079656,-3.800412606530607,-0.11083240269440356,-47
91.68,0,0,1.4026769818734117,-3.8004144918613894,-0.11094836711335676,-46
91.79,0,0,1.4026906411602185,-3.800416014622461,-0.11104899752417863,-46
91.9,0,0,1.4027157146569624,-3.8004188127957614,-0.11125483710054686,-46
92.02,0,0,1.4027594277011972,-3.8004236981981623,-0.11132401490844215,-47
92.13,0,0,1.4027893892106365,-3.8004270528564823,-0.11146859265362338,-46
92.24,0,0,1.4028015088023256,-3.8004284121128027,-0.11160673613515601,-47
92.36,0,0,1.4028235697800124,-3.800430888478139,-0.11178180575696685,-46
92.46,0,0,1.4028384219014034,-3.8004325581671887,-0.11196136948639092,-46
92.55,0,0,1.402856402330819,-3.800434581910359,-0.1120707249206675,-46
92.69,0,0,1.4028856060292823,-3.8004378734456394,-0.11229571697552772,-47
92.81,0,0,1.4028914578622833,-3.8004385336486375,-0.11241978597831213,-46
92.92,0,0,1.4029215858033208,-3.8004419375736926,-0.11253176939522963,-47
93.03,0,0,1.4029637643331827,-3.800446709069475,-0.11266540372334509,-47
93.15,0,0,1.4029809435472291,-3.8004486580522685,-0.112872696968835,-46
93.26,0,0,1.402995253940963,-3.800450282559663,-0.11290603630539281,-47
93.37,0,0,1.403000976806368,-3.8004509323586193,-0.11298898769342085,-46
93.49,0,0,1.403034784321256,-3.8004547718644255,-0.11308586297046479,-46
93.6,0,0,1.403071223044757,-3.8004589160007716,-0.1133130187235633,-46
93.71,0,0,1.4030755462630358,-3.8004594083854246,-0.1133794969496388,-47
93.82,0,0,1.4031108528785343,-3.800463430730508,-0.11340218879120156,-46
93.94,0,0,1.4031542290521255,-3.8004683780799398,-0.11363705994430298,-47
94.05,0,0,1.4031752147884216,-3.800470778624224,-0.11375464683615721,-47
94.17,0,0,1.4031774778204424,-3.8004710417600704,-0.11386094849023666,-46
94.28,0,0,1.403199544307142,-3.8004735687663596,-0.11406917022066064,-47
94.39,0,0,1.4032235804244027,-3.800476324946278,-0.11414838643994019,-47
94.49,0,0,1.403238866623166,-3.800478078993145,-0.11431400259486048,-47
94.61,0,0,1.4032624563785758,-3.8004807897519526,-0.11445971710469675,-47
94.73,0,0,1.403311529312615,-3.800486435020441,-0.11453285226685198,-47
94.84,0,0,1.40334100698454,-3.8004898330442596,-0.11476096824414957,-46
94.94,0,0,1.403371638404761,-3.800493368106782,-0.11482342767913678,-46
95.06,0,0,1.4033731134062528,-3.8004935409210296,-0.1148635519127136,-46
95.17,0,0,1.4033922841053355,-3.8004957569710007,-0.11513587826325955,-47
95.3,0,0,1.4034536567890785,-3.8005028663344027,-0.11542539424326952,-46
95.41,0,0,1.40344928595323,-3.800502364675551,-0.11548970499504033,-46
95.52,0,0,1.4034543642474204,-3.800502954421739,-0.11559591948996462,-46
95.63,0,0,1.403492925332373,-3.8005074347906844,-0.11568161641146264,-47
95.73,0,0,1.4035294338572137,-3.8005116863134236,-0.11596565447591665,-47
95.85,0,0,1.403545426135734,-3.8005135555917544,-0.116086514870524,-47
95.97,0,0,1.4035493323091366,-3.8005140138391367,-0.11611954254112458,-46
96.08,0,0,1.4035707503127233,-3.8005165147547353,-0.11629698837133011,-47
96.19,0,0,1.4036342845970033,-3.8005239443510637,-0.11649962266171755,-47
96.31,0,0,1.4036372984248446,-3.8005243014320436,-0.11654289992651742,-46
96.42,0,0,1.4036887512718468,-3.8005303262736505,-0.11662987218499699,-47
96.54,0,0,1.4036787580605523,-3.800529164098048,-0.11688752410999212,-47
96.65,0,0,1.4037012028166374,-3.80053180050446,-0.1169644775143309,-47
96.75,0,0,1.4037335788772318,-3.800535607088804,-0.1170823225026133,-47
96.85,0,0,1.4037351237614384,-3.800535792141447,-0.11712048894953672,-47
96.99,0,0,1.4037606301565029,-3.800538798515574,-0.11739206066399066,-47
97.1,0,0,1.4038243309406546,-3.80054631423741,-0.11749710773181382,-47
97.21,0,0,1.4038332219056573,-3.8005473693015137,-0.11758744962339225,-46
97.32,0,0,1.4038320045319708,-3.80054722765655,-0.11769207812826121,-47
97.44,0,0,1.4038681684621952,-3.800551507126251,-0.11788128016416317,-47
97.55,0,0,1.4038966560317352,-3.800554882246635,-0.11796278558268548,-46
97.66,0,0,1.403911375909955,-3.8005566288236428,-0.11802484531731827,-46
97.77,0,0,1.4039370659091803,-3.800559678255204,-0.11818353850696851,-46
97.88,0,0,1.4039589910151302,-3.800562285159278,-0.1183901613725158,-47
98.0,0,0,1.4040187807778697,-3.8005694036451825,-0.11858672410549473,-46
98.11,0,0,1.4040361412528344,-3.800571479257516,-0.11872180887777435,-46
98.23,0,0,1.4040315634676528,-3.800570936141606,-0.11881852861791581,-46
98.34,0,0,1.4040619227320752,-3.8005745625507674,-0.11899518088147859,-47
98.45,0,0,1.4040834492978507,-3.800577138739264,-0.11911985390518814,-47
98.56,0,0,1.4041341001332128,-3.800583201228099,-0.11921930399745592,-47
98.68,0,0,1.4041314707155619,-3.8005828925054437,-0.11940699005941077,-46
98.79,0,0,1.4041546320170653,-3.800585672199309,-0.11954601196996087,-46
98.9,0,0,1.4041995037864479,-3.8005910667895906,-0.11967952426643841,-46
99.01,0,0,1.4042273688322024,-3.8005944236951845,-0.11988027620974469,-46
99.13,0,0,1.4042277438825734,-3.8005944712452018,-0.11994785958923136,-47
99.25,0,0,1.4042627027994545,-3.800598688609668,-0.12014244809437709,-46
99.36,0,0,1.4042863065544449,-3.800601540313257,-0.12026399973330618,-46
99.47,0,0,1.4043108459910416,-3.800604506588843,-0.12034709543447696,-46
99.58,0,0,1.4043210212144994,-3.8006057410063336,-0.12056150670134919,-46
99.69,0,0,1.4043450979599017,-3.8006086586125933,-0.12066013124928854,-47
99.8,0,0,1.40439597121853,-3.800614830327025,-0.12075880822583514,-47
99.92,0,0,1.4044180968524989,-3.8006175204054164,-0.12093591287702452,-46
100.03,0,0,1.4044212689772244,-3.80061790929225,-0.12105607591765205,-46
100.14,0,0,1.40445223131493,-3.800621678317781,-0.12122354568865985,-46
100.26,0,0,1.4044750609132868,-3.800624462053373,-0.12133825515074284,-46
100.37,0,0,1.4044898965003023,-3.8006262722247937,-0.12140660153860348,-46
100.48,0,0,1.4045080557216587,-3.800628491752,-0.12160399736248678,-46
100.6,0,0,1.4045308101126635,-3.8006312736692345,-0.12176550722373701,-46
100.71,0,0,1.4045676921735548,-3.8006357903800523,-0.12189765663841931,-46
100.82,0,0,1.40460452431496,-3.800640307623476,-0.12207541670471413,-46
100.94,0,0,1.4046141824797365,-3.8006414979833036,-0.12215947793308472,-46
101.05,0,0,1.404637001814636,-3.800644302028174,-0.1223097061296817,-46
101.16,0,0,1.4046515583135148,-3.800646093339114,-0.12244128863576267,-46
101.27,0,0,1.404671876193795,-3.8006485950014763,-0.12253700552491147,-46
101.36,0,0,1.4046948415428597,-3.800651426864778,-0.12264081545448743,-46
101.49,0,0,1.4047160937706886,-3.800654049979099,-0.12289681194199004,-46
101.62,0,0,1.4047625509327222,-3.800659791047212,-0.12295903277397867,-46
101.72,0,0,1.4047866936762563,-3.800662780222169,-0.12315867470222047,-46
101.84,0,0,1.4048003382060787,-3.800664473156985,-0.12326860461705616,-46
101.95,0,0,1.4048260911984194,-3.800667667983662,-0.12344615441105844,-46
102.07,0,0,1.4048428571666627,-3.800669750731792,-0.12361307337738268,-46
102.18,0,0,1.404863096796825,-3.800672267304529,-0.12367294475187388,-46
102.28,0,0,1.4049246946392269,-3.80067993143626,-0.12386592288063021,-46
102.38,0,0,1.4049415112266515,-3.8006820347010732,-0.12400568505107987,-46
102.51,0,0,1.4049399063468162,-3.8006818406536977,-0.12411990460509696,-46
102.63,0,0,1.4049610384244842,-3.8006844812781,-0.12433751126504365,-46
102.74,0,0,1.4049784259355464,-3.8006866594520954,-0.12447927202945751,-46
102.85,0,0,1.4050005322816512,-3.800689427993554,-0.12461009935419862,-46
102.97,0,0,1.405018015247743,-3.800691620971926,-0.12481566931198897,-46
103.08,0,0,1.405035413546359,-3.8006938052668278,-0.12487365149739857,-46
103.19,0,0,1.4050540292943225,-3.8006961440210647,-0.12504500291819853,-46
103.31,0,0,1.4050777082986063,-3.8006991214161814,-0.12518049217697902,-46
103.42,0,0,1.405113294729126,-3.800703602865257,-0.12526825161006258,-46
103.52,0,0,1.4051393039569697,-3.8007068835053968,-0.12549169344293745,-46
103.64,0,0,1.405159467553984,-3.800709431000109,-0.12560076833052478,-46
103.76,0,0,1.4051758364060496,-3.8007114989605775,-0.1256287367679155,-46
103.87,0,0,1.4051955705052,-3.8007139947717996,-0.12583750116350184,-46
103.97,0,0,1.4052121261025772,-3.800716090049362,-0.1259019899735581,-46
104.09,0,0,1.4052662511481828,-3.800722945360106,-0.12600758470449946,-46
104.21,0,0,1.4052450954680384,-3.800720268978389,-0.12615906114908473,-46
104.33,0,0,1.4052808305985294,-3.800724804115264,-0.12626057460965484,-46
104.44,0,0,1.4053097872354678,-3.800728483803418,-0.12641671807331367,-46
104.55,0,0,1.4053308183733006,-3.8007311607994594,-0.1265704916224033,-46
104.64,0,0,1.4053483879802136,-3.8007333995004084,-0.12667493497222299,-46
104.77,0,0,1.4053720771602611,-3.8007364200295544,-0.12684986216142152,-46
104.88,0,0,1.4053969969906792,-3.800739601735934,-0.12697320754132532,-46
105.0,0,0,1.4054301668329516,-3.800743841490776,-0.12720911990755787,-46
105.11,0,0,1.4054380315712516,-3.8007448476265115,-0.12734244707172365,-46
105.23,0,0,1.4054765780706828,-3.800749785042543,-0.12742968092216778,-46
105.34,0,0,1.4054998480537089,-3.8007527692858805,-0.12755564793532376,-46
105.45,0,0,1.405525492960285,-3.8007560605629824,-0.12768585807419505,-46
105.56,0,0,1.405545374518278,-3.8007586150670587,-0.127723712657544,-46
105.66,0,0,1.4055665182543784,-3.8007613334387256,-0.1279038573263718,-46
105.79,0,0,1.405588886017689,-3.800764212734995,-0.12800276802233954,-46
105.9,0,0,1.4056293346643438,-3.800769425025719,-0.12823402950454685,-46
106.01,0,0,1.4056311390385565,-3.8007696580834827,-0.1283547264352411,-46
106.12,0,0,1.4056705831313518,-3.8007747515943398,-0.12844186163051882,-46
106.24,0,0,1.4057008947216874,-3.800778671479162,-0.12863625906322707,-46
106.36,0,0,1.4057193078334935,-3.8007810569419043,-0.1287042041198642,-46
106.47,0,0,1.4057451657574007,-3.8007844074702883,-0.12888143942364022,-46
106.58,0,0,1.405763826774683,-3.800786828166143,-0.12905885617133372,-47
106.68,0,0,1.405784375022485,-3.800789497113996,-0.1291987201283681,-47
106.81,0,0,1.4058286874456485,-3.8007952599753376,-0.1293876133619462,-46
106.92,0,0,1.405832514048034,-3.8007957585103562,-0.12947212316416978,-46
107.03,0,0,1.4058700138689892,-3.8008006421022897,-0.12949033804688678,-47
107.14,0,0,1.4058924996862638,-3.8008035755895264,-0.12973038341175985,-47
107.24,0,0,1.4059199395981108,-3.800807157752862,-0.12985673900290112,-47
107.37,0,0,1.4059362936575706,-3.8008092967011406,-0.1299010540012307,-47
107.48,0,0,1.4059571899710512,-3.8008120298250296,-0.1301379282376775,-47
107.59,0,0,1.4059792111471776,-3.8008149161971643,-0.1303031523070729,-47
107.71,0,0,1.4060129974354612,-3.80081934881526,-0.13051681207299454,-46
107.82,0,0,1.4060214479561917,-3.800820459384406,-0.13064781752071122,-47
107.93,0,0,1.4060585002446129,-3.800825331357789,-0.1307668048433669,-47
108.05,0,0,1.4060853891248493,-3.8008288738517875,-0.1310166775468061,-47
108.16,0,0,1.40610808399042,-3.8008318676177955,-0.13109814637388312,-47
108.27,0,0,1.4061362740706433,-3.8008355876001603,-0.1312017505536275,-47
108.38,0,0,1.4061571402545006,-3.8008383453772225,-0.13145923506390098,-47
108.5,0,0,1.4062094555358624,-3.8008452685458445,-0.13161879471248022,-47
108.6,0,0,1.406223161973171,-3.8008470875901232,-0.13177761117550837,-47
108.73,0,0,1.4062658144617393,-3.8008527424737233,-0.1318989919729514,-46
108.84,0,0,1.4062668457400507,-3.800852887617855,-0.1321392186103349,-47
108.95,0,0,1.4062877160872576,-3.8008556628860597,-0.13223557931753346,-47
109.06,0,0,1.406310200259381,-3.8008586560769997,-0.13233653251382185,-47
109.17,0,0,1.4063312766433445,-3.8008614636091735,-0.1324087740561232,-47
109.29,0,0,1.4063547243021464,-3.800864590265521,-0.13263287812452573,-47
109.4,0,0,1.4064024858255633,-3.8008709689628857,-0.13279833663394758,-47
109.52,0,0,1.406422928414786,-3.8008737046902055,-0.132980152664334,-46
109.63,0,0,1.4064190269054664,-3.8008731846496735,-0.13305127419421742,-46
109.74,0,0,1.406458201160048,-3.800878432298895,-0.13329752983466095,-46
109.85,0,0,1.4064776970131008,-3.8008810477459876,-0.13338031473220757,-46
109.97,0,0,1.406495632013384,-3.800883457330601,-0.13348904277783735,-47
110.07,0,0,1.4065128255068955,-3.800885767205963,-0.1336476219799816,-46
110.19,0,0,1.4065379268350262,-3.800889142254746,-0.13373573859846163,-47
110.3,0,0,1.4065824894081937,-3.800895141147977,-0.13384058231080304,-47
110.42,0,0,1.4066018676466554,-3.800897755402396,-0.13403499665542515,-46
110.52,0,0,1.4066472597862858,-3.800903876918246,-0.13411155397610408,-46
110.64,0,0,1.4066432689017845,-3.8009033496500444,-0.13438208236408428,-46
110.75,0,0,1.4066617964535437,-3.800905855838112,-0.13444188451911698,-47
110.87,0,0,1.4066790858420883,-3.800908196397651,-0.13453672901284908,-47
110.98,0,0,1.4066961513542462,-3.800910508124835,-0.13476320644104814,-46
111.1,0,0,1.4067187851923928,-3.8009135771931155,-0.13485599074337712,-46
111.2,0,0,1.4067612362446749,-3.800919341737028,-0.1350119773710709,-46
111.32,0,0,1.4067810292757634,-3.8009220355449043,-0.13520486187090985,-46
111.43,0,0,1.4067791348016552,-3.8009217797651074,-0.1352594524478232,-46
