timestamp,curr_patrol,curr_goal,pose_x,pose_y,pose_a,rssi,rssi_ewma
70.4,0,5,4.738178633359614,-0.05445432080983226,0.022704733829691962,-71,-65.39240052676129
70.52,0,5,4.7640190749891556,-0.053901704815280116,0.020867681792817522,-71,-65.50455251622607
70.63,0,5,4.776277253228413,-0.053638896579162765,0.02247696100331901,-65,-65.49446146590155
70.74,0,5,4.799883649399385,-0.053092529444784375,0.023538090396492902,-62,-65.42457223658351
70.86,0,5,4.812118479776776,-0.05280615597506122,0.02313311541050943,-60,-65.31608079185185
70.98,0,5,4.827932839055469,-0.052447274269325384,0.02202734694252233,-60,-65.20975917601481
71.08,0,5,4.844242657338956,-0.05210037754475394,0.020590280740264578,-57,-65.04556399249451
71.2,0,5,4.854730486922317,-0.051886565167982734,0.02034386453791574,-58,-64.90465271264462
71.31,0,5,4.871667988221787,-0.05154247471725615,0.019943182506488962,-58,-64.76655965839173
71.41,0,5,4.881589805557866,-0.05134521934267733,0.019887134086408617,-58,-64.6312284652239
71.54,0,5,4.889943125337152,-0.05117888838237494,0.020108330517949174,-58,-64.49860389591942
71.65,0,5,4.907135695250806,-0.05083601585792863,0.01972783854159088,-57,-64.34863181800102
71.77,0,5,4.915244265281712,-0.05067612311615566,0.01969576155488088,-57,-64.201659181641
71.87,0,5,4.933814791550611,-0.04495151905971717,0.024383932928692655,-57,-64.05762599800818
71.99,0,5,4.952780885501694,-0.03888516827458588,0.028878445122673603,-57,-63.91647347804801
72.11,0,5,4.96661155949254,-0.03848541509620329,0.02888392050267845,-58,-63.79814400848705
72.2,0,5,4.976311477261428,-0.038203930975345024,0.02937264550105072,-58,-63.6821811283173
72.32,0,5,4.984141235341285,-0.037972473906779936,0.02988516525053904,-58,-63.56853750575095
72.45,0,5,4.999055676504148,-0.03752141486137095,0.030446199123230242,-58,-63.45716675563593
72.56,0,5,5.005930931085201,-0.03731176692078497,0.030440006448162343,-58,-63.348023420523205
72.67,0,5,5.01138130306735,-0.03714647728449272,0.03009901224449596,-58,-63.241062952112735
72.78,0,5,5.0137262380893315,-0.03707614986912322,0.02960902696190589,-58,-63.136241693070474
72.89,0,5,5.014674785439251,-0.03704757078343235,0.030314447530261853,-57,-63.01351685920906
73.0,0,5,5.014692084864722,-0.037047121065231,0.027107604600535934,-58,-62.91324652202488
73.12,0,5,5.015726612423293,-0.03702741913656471,0.012868083696477564,-58,-62.81498159158438
73.22,0,5,5.017001490189713,-0.037018586791557784,-0.005152995863431017,-58,-62.718681959752686
73.32,0,5,5.0180821626140695,-0.03703463550445241,-0.027832276502820757,-58,-62.62430832055763
73.46,0,5,5.018911955716797,-0.03707163890535181,-0.08609425667411179,-59,-62.55182215414648
73.57,0,5,5.019129592044145,-0.037094953914639905,-0.14101254267741972,-60,-62.50078571106355
73.67,0,5,5.018930677008202,-0.0370605686816905,-0.19452940540119998,-60,-62.45076999684228
73.8,0,5,5.018624475281051,-0.036992563345418894,-0.2535408128985922,-62,-62.44175459690544
73.91,0,5,5.018597207916388,-0.036990409527986934,-0.36424969173332344,-64,-62.47291950496733
74.02,0,5,5.018695545505247,-0.037030919246959115,-0.43124337269658464,-65,-62.52346111486798
74.13,0,5,5.018529442657508,-0.03694307608827163,-0.5060110322640164,-65,-62.57299189257061
74.24,0,5,5.017524088027758,-0.03628720366202254,-0.6431517337831423,-65,-62.6215320547192
74.34,0,5,5.016510656664186,-0.035488813001742336,-0.7160815326518993,-65,-62.66910141362481
74.47,0,5,5.015643835316785,-0.034649233568787796,-0.8333177829462104,-68,-62.77571938535231
74.58,0,5,5.014957333285322,-0.03382725248290663,-0.9373142431003916,-71,-62.94020499764527
74.7,0,5,5.021419978483989,-0.037597015214815954,-1.0657393230928491,-76,-63.201400897692366
74.81,0,5,5.022843973493353,-0.038481972161840794,-1.1472994766276077,-67,-63.27737287973852
74.92,0,5,5.02290760857591,-0.03863623345170586,-1.2169478848246975,-61,-63.23182542214375
75.04,0,5,5.022906270027218,-0.03857652877171258,-1.344543438853362,-58,-63.12718891370087
75.14,0,5,5.02285731222545,-0.03830698327645887,-1.4085258566482493,-58,-63.02464513542685
75.24,0,5,5.022858279904389,-0.038291217304039726,-1.4706638138940904,-58,-62.92415223271831
75.38,0,5,5.022846356102662,-0.03800988734387589,-1.5643923024186985,-57,-62.805669188063945
75.48,0,5,5.022846470188828,-0.03788143437400304,-1.6241558368988638,-57,-62.689555804302664
75.6,0,6,5.0228123637314575,-0.03831413466416844,-1.6697520114012152,-59,-62.61576468821661
75.72,0,6,5.022788973950381,-0.038522139188498894,-1.6872705408634183,-60,-62.56344939445228
75.82,0,6,5.022733060366319,-0.03898497791339661,-1.6935715664744264,-60,-62.51218040656323
75.94,0,6,5.022243137992846,-0.04271665055153839,-1.707414986857457,-63,-62.521936798431966
76.05,0,6,5.0216645925662915,-0.0468318119801312,-1.7130184235692882,-67,-62.611498062463326
76.16,0,6,5.020196712366502,-0.05693664505853269,-1.7160659112676504,-67,-62.69926810121406
76.28,0,6,5.0186191077855735,-0.06769928813715786,-1.7163953433425654,-59,-62.62528273918978
76.4,0,6,5.015954745738535,-0.08620561980499097,-1.7099904407353603,-56,-62.49277708440598
76.51,0,6,5.013208683564994,-0.1067368801771984,-1.6956896100925543,-56,-62.36292154271786
76.61,0,6,5.011258095506981,-0.12313424983009558,-1.680306243946993,-56,-62.235663111863495
76.74,0,6,5.008237173944028,-0.15382568630265547,-1.659046198121846,-57,-62.13094984962623
76.85,0,6,5.00596101511943,-0.18168146146131736,-1.6453102372998034,-62,-62.1283308526337
76.95,0,6,5.004517412246434,-0.2021301196997305,-1.6351866521137908,-62,-62.12576423558103
77.05,0,6,5.002566557963492,-0.2386881792307496,-1.6119113025527423,-62,-62.12324895086941
77.18,0,6,5.001730116409478,-0.2620066971428776,-1.5997106573868904,-67,-62.22078397185202
77.3,0,6,5.010206584439219,-0.30195718561065243,-1.575490853848327,-57,-62.11636829241498
77.41,0,6,5.010265949981066,-0.32893278461673203,-1.56055572283893,-58,-62.034040926566675
77.51,0,6,5.0105768323042135,-0.34904847908989733,-1.548777097590206,-58,-61.953360108035334
77.64,0,6,5.011683007056321,-0.3836122869606413,-1.5272636662174495,-64,-61.99429290587463
77.74,0,6,5.0128734846137535,-0.4074871030886973,-1.513559656214173,-64,-62.034407047757135
77.84,0,6,5.014081345750043,-0.42721843428137785,-1.5053705588118937,-64,-62.07371890680199
77.97,0,6,5.016930862126137,-0.46729086334634395,-1.4935998411275395,-70,-62.23224452866595
78.07,0,6,5.018612720439801,-0.4880317931573299,-1.486062362749272,-70,-62.38759963809263
78.2,0,6,5.02225741626601,-0.5284075764169067,-1.4750580171858327,-80,-62.73984764533078
78.31,0,6,5.024232849522968,-0.5484528669201092,-1.4692288621949006,-61,-62.70505069242416
78.42,0,6,5.027879934747243,-0.5825699277987266,-1.459985621404338,-60,-62.65094967857568
78.53,0,6,5.030610231474871,-0.6069903365563718,-1.4590769806394548,-64,-62.67793068500416
78.64,0,6,5.034601252014432,-0.6420156793963212,-1.455480220019484,-67,-62.76437207130408
78.74,0,6,5.037510785558938,-0.6669117199903876,-1.453594593180405,-67,-62.849084629878
78.87,0,6,5.046070255650407,-0.6966006014401032,-1.455502598091823,-60,-62.79210293728044
78.99,0,6,5.050197049473343,-0.7320920501874824,-1.4542480827102477,-63,-62.79626087853483
79.1,0,6,5.053217475433852,-0.7575580537771516,-1.4507205231351932,-56,-62.66033566096413
79.21,0,6,5.055646405910512,-0.7774330209788585,-1.4472449995549006,-56,-62.52712894774484
79.31,0,6,5.060233117724436,-0.8135191192192539,-1.4421445707989238,-56,-62.39658636878994
79.44,0,6,5.063215543598574,-0.8363385804306898,-1.439021300123085,-56,-62.26865464141414
79.55,0,6,5.068055363014399,-0.8721906013973517,-1.4343078979407495,-59,-62.203281548585856
79.66,0,6,5.071510146780137,-0.8972139115151121,-1.432803264163017,-66,-62.27921591761414
79.78,0,6,5.0760545409929,-0.9300321749264295,-1.4333991175076257,-62,-62.273631599261854
79.88,0,6,5.079511908401925,-0.954756376417778,-1.4288782704943546,-62,-62.26815896727662
80.01,0,6,5.0826268021970815,-0.9763188794911266,-1.426733572262984,-71,-62.44279578793109
80.12,0,6,5.087634929938307,-1.011223565516286,-1.429745061882147,-60,-62.39393987217247
80.23,0,6,5.091150065575103,-1.0359938601044232,-1.4293927660441885,-58,-62.306061074729016
80.34,0,6,5.0960147104123426,-1.0701796662971086,-1.4293458142835138,-68,-62.41993985323443
80.45,0,6,5.0996285601152245,-1.0956042914506465,-1.429931264532245,-59,-62.351541056169744
80.57,0,6,5.118634304665005,-1.121515914764573,-1.4245253134922198,-60,-62.30451023504635
80.69,0,6,5.124073953935969,-1.1581373106322825,-1.4217778731318231,-71,-62.478420030345426
80.8,0,6,5.127788263197081,-1.1826870042864308,-1.4195747746471512,-65,-62.52885162973851
80.91,0,6,5.132681388983937,-1.2148255055159947,-1.4201282046335497,-65,-62.57827459714374
81.01,0,6,5.136678695208804,-1.2410847270419705,-1.418709719817031,-65,-62.62670910520086
81.14,0,6,5.139710044051612,-1.2607453443083485,-1.4170561596010482,-66,-62.69417492309684
81.24,0,6,5.14543599251385,-1.297554791022801,-1.4163534829495614,-62,-62.6802914246349
81.35,0,6,5.149199043182172,-1.3217879808500532,-1.4172720856068721,-62,-62.6666855961422
81.47,0,6,5.15225166459713,-1.3414757622792468,-1.4162833586202836,-63,-62.67335188421936
81.58,0,6,5.158200096796191,-1.3796427911028872,-1.4193793925643987,-58,-62.579884846534966
81.69,0,6,5.161264325768845,-1.400175039959766,-1.425448414579545,-65,-62.62828714960426
81.81,0,6,5.166826242373748,-1.438515588091533,-1.4271448546608627,-64,-62.65572140661217
81.91,0,6,5.169864428642165,-1.4595474954296157,-1.4275234483877928,-64,-62.68260697847993
82.02,0,6,5.172969879931467,-1.481163226185823,-1.42902752366651,-64,-62.70895483891033
82.11,0,6,5.175790937212905,-1.5010452633333613,-1.431167181479157,-64,-62.73477574213212
82.16,0,6,5.178502901725676,-1.5204049957850692,-1.4313957289245658,-57,-62.62008022728948
82.26,0,6,5.19435208134727,-1.535733261172795,-1.4212568645965682,-57,-62.50767862274369
82.38,0,6,5.198874695076922,-1.5656382813028245,-1.4198213002956472,-57,-62.39752505028881
82.49,0,6,5.203205371078719,-1.5942219246547147,-1.4212451927380125,-72,-62.589574549283036
82.6,0,6,5.206254058619442,-1.6144560687285026,-1.4209558060422098,-70,-62.737783058297374
82.71,0,6,5.211748331096086,-1.6506150199089604,-1.4190446554097667,-63,-62.74302739713142
82.83,0,6,5.21438565472384,-1.6678467108575576,-1.4189188738947378,-63,-62.74816684918879
82.94,0,6,5.219389837351321,-1.7007324775585193,-1.42093966562968,-69,-62.873203512205016
83.05,0,6,5.221968849139187,-1.717850207499723,-1.4210855308881079,-81,-63.23573944196091
83.15,0,6,5.224516745721528,-1.734629268806033,-1.4181221793538876,-81,-63.591024653121686
83.25,0,6,5.228266040727585,-1.7588844303360696,-1.417662036725711,-81,-63.93920416005925
83.39,0,6,5.231200182631445,-1.7780765202678936,-1.4209095357400707,-62,-63.90042007685806
83.5,0,6,5.235243378236209,-1.8050058100283253,-1.4219112619453895,-65,-63.922411675320895
83.62,0,6,5.237217866891693,-1.8181716749639678,-1.4219751095979405,-68,-64.00396344181448
83.71,0,6,5.2393009587710635,-1.832074823040342,-1.42199403364895,-68,-64.08388417297819
83.82,0,6,5.24236931620426,-1.852531248797964,-1.4218617205965798,-68,-64.16220648951862
83.95,0,6,5.244634795299505,-1.8676796140595981,-1.4228519742020667,-59,-64.05896235972826
84.06,0,6,5.2462776663406,-1.8787803949753181,-1.4255450234255684,-59,-63.95778311253369
84.18,0,6,5.248931932758716,-1.8973530515609278,-1.4314805023941224,-70,-64.07862745028302
84.29,0,6,5.250588970124246,-1.9092259765777282,-1.4326091321078502,-70,-64.19705490127737
84.38,0,6,5.252830201038222,-1.9270710552716857,-1.4345384987004344,-70,-64.31311380325182
84.52,0,6,5.254573100413369,-1.940947334218475,-1.435079405671882,-66,-64.34685152718679
84.63,0,6,5.25637272752928,-1.95406825108731,-1.4338514701228107,-63,-64.31991449664305
84.75,0,6,5.257843933473284,-1.964752622018048,-1.4340620179095778,-61,-64.25351620671019
84.86,0,6,5.2589889959002445,-1.9730975240120743,-1.4348246493269878,-61,-64.18844588257599
84.97,0,6,5.260779761194806,-1.9861926261958698,-1.4350368244294718,-61,-64.12467696492448
85.08,0,6,5.262121104591422,-1.996031304625294,-1.435268290553221,-59,-64.02218342562598
85.19,0,6,5.263855614893174,-2.0087590671765514,-1.4353786662854855,-59,-63.921739757113464
85.31,0,6,5.265411908811592,-2.0201414997556886,-1.4345897241242251,-60,-63.8433049619712
85.41,0,6,5.266484472226262,-2.027956648008307,-1.434076609508794,-60,-63.766438862731775
85.54,0,6,5.268477494662433,-2.0424997746654103,-1.4374917216002152,-65,-63.791110085477136
85.63,0,6,5.269793725508233,-2.0525820735128746,-1.4465758097393862,-65,-63.81528788376759
85.74,0,6,5.270715142798087,-2.0601683911259707,-1.4524054770771386,-65,-63.83898212609223
85.88,0,6,5.271889190604517,-2.070163436651474,-1.4562838962449427,-68,-63.92220248357039
85.99,0,6,5.272210011826335,-2.0729701590424967,-1.4586359696478466,-65,-63.94375843389898
86.1,0,6,5.272369523942345,-2.0744017045507386,-1.4608329445677288,-64,-63.944883265221
86.21,0,6,5.272375720417532,-2.074457777910413,-1.460456455021337,-63,-63.92598559991658
86.33,0,6,5.272363174633465,-2.0743445497282975,-1.4605969606364035,-62,-63.887465887918246
86.43,0,6,5.272312431346352,-2.0738777540021327,-1.4652637949388516,-61,-63.82971657015988
86.53,0,6,5.27227376797665,-2.0734937517239422,-1.481971553502736,-61,-63.773122238756685
86.67,0,6,5.272264345906663,-2.073359765882776,-1.520254040371446,-63,-63.757659793981546
86.77,0,6,5.272260580427206,-2.0732617616244626,-1.5543018040417778,-64,-63.762506598101915
86.88,0,6,5.272260261265229,-2.073164808873847,-1.58741976963328,-64,-63.76725646613988
87.0,0,6,5.272275248196225,-2.0729090761047932,-1.6647449358470605,-63,-63.751911336817074
87.12,0,6,5.2723125319785,-2.0725636933679876,-1.7196897407154597,-62,-63.71687311008073
87.23,0,6,5.2723748531818515,-2.0722194251036496,-1.8133926509586884,-60,-63.64253564787912
87.34,0,6,5.272343070339607,-2.0723265445529275,-1.8814998751024414,-58,-63.529684934921534
87.45,0,6,5.272172742888692,-2.0727951083335614,-1.9702310309386022,-57,-63.3990912362231
87.55,0,6,5.27211080958906,-2.0729335498834005,-2.0289029198351756,-57,-63.271109411498635
87.65,0,6,5.2721217234907805,-2.072910345555354,-2.076074349000709,-57,-63.14568722326866
87.79,0,6,5.2720854089296,-2.0729719737323977,-2.143109519082436,-56,-63.002773478803284
87.9,0,6,5.272083722276463,-2.0729763432208905,-2.1871079711010206,-57,-62.88271800922722
88.02,0,6,5.2718970313885425,-2.073231667707284,-2.2444657218225177,-58,-62.78506364904267
88.13,0,6,5.271794833905561,-2.073353287239091,-2.2879157760408404,-61,-62.74936237606181
88.23,0,7,5.271714193626016,-2.0734433111276784,-2.321817994985407,-61,-62.714375128540574
88.36,0,7,5.271400521467145,-2.0737673744198317,-2.3513453232679544,-68,-62.82008762596976
88.47,0,7,5.270587553654163,-2.0745785597846176,-2.3605876118998363,-69,-62.94368587345037
88.58,0,7,5.267767715532942,-2.0773344871058494,-2.3753157270053826,-69,-63.064812155981365
88.68,0,7,5.263776214754955,-2.081144085072893,-2.382806239927331,-69,-63.183515912861736
88.81,0,7,5.258218092841496,-2.0863869994814164,-2.3877712325245826,-65,-63.2198455946045
88.92,0,7,5.246393932679522,-2.097412690004658,-2.3944838631647474,-67,-63.29544868271241
89.04,0,7,5.235301496266539,-2.1076537238281077,-2.397029350011369,-63,-63.28953970905816
89.15,0,7,5.216702293211174,-2.1247671647906397,-2.398370363433404,-59,-63.203748914876996
89.26,0,7,5.20084749997314,-2.1393213724457736,-2.4001651306947998,-61,-63.15967393657945
89.36,0,7,5.185541503458268,-2.1533219325765236,-2.400513647287502,-61,-63.116480457847864
89.49,0,7,5.159662073583462,-2.1771277844677144,-2.393175597502713,-72,-63.294150848690904
89.6,0,7,5.140988060107811,-2.194601754313366,-2.3865474399496893,-70,-63.428267831717086
89.71,0,7,5.126642538546863,-2.2081130786535197,-2.3857662999763005,-66,-63.479702475082746
89.81,0,7,5.0998005159587665,-2.233492984207951,-2.3813226389307944,-66,-63.53010842558109
89.94,0,7,5.0819032027033195,-2.250562820989214,-2.3784426959412,-64,-63.53950625706947
90.06,0,7,5.050538183647536,-2.2742966743107047,-2.3810249124113443,-56,-63.38871613192808
90.15,0,7,5.0305819767601685,-2.291213282558478,-2.3781373748534187,-56,-63.24094180928951
90.27,0,7,5.016087599778851,-2.3051723052372175,-2.3713381757225127,-61,-63.19612297310372
90.39,0,7,4.988428760542129,-2.3321900783174154,-2.3655419637397235,-63,-63.192200513641644
90.5,0,7,4.97206985067549,-2.348280055279818,-2.3628914130728726,-64,-63.20835650336881
90.62,0,7,4.948028861965002,-2.3721188301329317,-2.357700340919867,-68,-63.30418937330143
90.73,0,7,4.930356349129212,-2.3898163685742864,-2.3529270871348844,-64,-63.318105585835404
90.83,0,7,4.915951098317765,-2.4043596992406906,-2.349830073914576,-64,-63.331743474118696
90.93,0,7,4.895406154751317,-2.4252333630035583,-2.3456086772555698,-64,-63.34510860463632
91.07,0,7,4.87316017656846,-2.448144381091296,-2.3366938973150315,-54,-63.158206432543594
91.18,0,7,4.859341987843742,-2.462579035252051,-2.3313125636041843,-58,-63.05504230389272
91.28,0,7,4.837012390035483,-2.4862341231827525,-2.323842465797732,-58,-62.953941457814864
91.4,0,7,4.8099008503551435,-2.515378777452338,-2.316322761104746,-56,-62.81486262865856
91.52,0,7,4.792779206881043,-2.5339850104301567,-2.312596173291251,-58,-62.71856537608539
91.63,0,7,4.776686267713151,-2.5516137701455146,-2.308393217345169,-58,-62.624194068563675
91.75,0,7,4.752470188824603,-2.5784558378827724,-2.301461128612339,-62,-62.6117101871924
91.86,0,7,4.7364137527435455,-2.596393010402676,-2.3007243814173526,-71,-62.779475983448556
91.97,0,7,4.72314554577871,-2.611250416344464,-2.2984440906405035,-68,-62.88388646377958
92.07,0,7,4.702319071306883,-2.6347358228753386,-2.293012950811465,-68,-62.98620873450399
92.2,0,7,4.683341002146127,-2.6563767454287994,-2.2885931957640877,-64,-63.00648455981391
92.31,0,7,4.662364582965332,-2.6741044285931923,-2.2855252296429405,-67,-63.08635486861764
92.4,0,7,4.648130612994421,-2.6885868084421674,-2.2825099446514745,-67,-63.16462777124529
92.5,0,7,4.637095048319074,-2.701417581326563,-2.2798203234344343,-67,-63.24133521582039
92.65,0,7,4.615318403443189,-2.7268956646794607,-2.2762856741502073,-60,-63.17650851150399
92.76,0,7,4.604321549533509,-2.7398169292267536,-2.2754480929342837,-63,-63.172978341273904
92.87,0,7,4.590091399990789,-2.756587321592347,-2.2726289163639484,-56,-63.02951877444842
92.98,0,7,4.575330760830057,-2.774119793435342,-2.268154066890253,-53,-62.828928398959455
93.09,0,7,4.566397701702151,-2.784798204650789,-2.2669080113924487,-53,-62.63234983098027
93.21,0,7,4.549391342202536,-2.805170314011521,-2.266075023179197,-54,-62.45970283436066
93.32,0,7,4.540058154239216,-2.8163651252812745,-2.2654419806615897,-54,-62.290508777673445
93.44,0,7,4.528893576247551,-2.8297692988169727,-2.2649287171194836,-55,-62.14469860211997
93.55,0,7,4.516518927160163,-2.8446677385742882,-2.262613236889733,-55,-62.00180463007757
93.66,0,7,4.509164557322217,-2.8535584955342976,-2.261152107992168,-54,-61.84176853747602
93.78,0,7,4.4975378678420075,-2.867643655398522,-2.261244748480934,-54,-61.684933166726495
93.89,0,7,4.4879516005479365,-2.8792300899532197,-2.2628993619830546,-56,-61.57123450339196
94.0,0,7,4.481683461692771,-2.8867984087017673,-2.2613860655975717,-59,-61.51980981332412
94.12,0,7,4.469733405116958,-2.9013842847880698,-2.2519329787594464,-61,-61.50941361705764
94.22,0,7,4.464092739084317,-2.9083573717888105,-2.2498387283334256,-61,-61.499225344716486
94.33,0,7,4.455469117661135,-2.9190745778365867,-2.2464402870640257,-57,-61.40924083782215
94.45,0,7,4.447524383175403,-2.929007268117477,-2.24462175666657,-57,-61.32105602106571
94.56,0,7,4.439954183088772,-2.9385002912659264,-2.2427355171864036,-58,-61.25463490064439
94.68,0,7,4.433832252038246,-2.9461994840950014,-2.2422609893977903,-60,-61.22954220263151
94.79,0,7,4.427692715639017,-2.9539297438842897,-2.241702594028946,-64,-61.28495135857888
94.89,0,7,4.419852547704431,-2.9638164362055344,-2.2402915237475334,-64,-61.3392523314073
95.02,0,7,4.41286304168986,-2.972668409821473,-2.2380624833260905,-67,-61.45246728477916
95.13,0,7,4.405865224581676,-2.981564234676675,-2.2365557396903952,-64,-61.503417939083576
95.24,0,7,4.399741142379761,-2.989367518473646,-2.23557711506315,-64,-61.553349580301905
95.34,0,7,4.393599071728472,-2.9972158156371007,-2.2339118106980704,-64,-61.602282588695864
95.47,0,7,4.38553296149485,-3.0075592470492056,-2.232647963787229,-61,-61.59023693692195
95.57,0,7,4.381639333969233,-3.0125569980601163,-2.2325669927889096,-61,-61.578432198183506
95.67,0,7,4.379591629442907,-3.0151856228148683,-2.2328419951656486,-61,-61.566863554219836
95.81,0,7,4.378466082464961,-3.0166296339571277,-2.2316014032068248,-59,-61.515526283135436
95.91,0,7,4.378378809870787,-3.0167418882318895,-2.2316553870224554,-58,-61.445215757472724
96.04,0,7,4.378446584369647,-3.0166545033675485,-2.2255415007572554,-58,-61.376311442323264
96.15,0,7,4.37778949306883,-3.0175329729702725,-2.2038172773650997,-58,-61.308785213476796
96.24,0,7,4.37723204487533,-3.0183042911214875,-2.1832501365378856,-58,-61.242609509207256
96.38,0,7,4.376581377320005,-3.0192682144724703,-2.1385547879330558,-59,-61.19775731902311
96.47,0,7,4.376460506428285,-3.0194621461369997,-2.10399385122355,-59,-61.15380217264265
96.6,0,7,4.3763076059793296,-3.019743077150218,-2.0421368095317227,-61,-61.15072612918979
96.71,0,7,4.376309970252699,-3.019738773453734,-1.982062341611223,-64,-61.207711606606
96.82,0,7,4.376327139880393,-3.0196981020907634,-1.9359342807903526,-64,-61.263557374473876
96.94,0,7,4.376221015660408,-3.0200174169721707,-1.8520794727332845,-63,-61.298286226984395
97.05,0,7,4.376139114431945,-3.020316120429088,-1.8157073084461766,-64,-61.352320502444705
97.16,0,7,4.376117220814478,-3.0204172324265426,-1.7556631188791947,-66,-61.44527409239581
97.27,0,7,4.405866631636609,-3.024447864573255,-1.697429461134583,-67,-61.5563686105479
97.39,0,7,4.40584956442323,-3.0245985653967846,-1.6410134489200288,-68,-61.68524123833694
97.49,0,7,4.405859748898324,-3.024418221059155,-1.6002369445590898,-68,-61.8115364135702
97.59,0,8,4.405860184329213,-3.0243288429195556,-1.573391620491179,-68,-61.93530568529879
97.73,0,8,4.405857725389289,-3.0240049004217155,-1.5530849145725298,-69,-62.076599571592816
97.84,0,8,4.405889132421316,-3.0253672158996947,-1.5447474865584683,-70,-62.23506758016096
97.96,0,8,4.406037877548334,-3.02991433273375,-1.5314651547968292,-66,-62.31036622855774
98.07,0,8,4.4062967613469946,-3.0357935710503474,-1.5227448994237647,-63,-62.32415890398658
98.18,0,8,4.406689689044463,-3.0434784895347677,-1.516702176587421,-60,-62.277675725906846
98.29,0,8,4.407705140780406,-3.0607265798964507,-1.507352055352165,-59,-62.21212221138871
98.4,0,8,4.408723207216022,-3.0761419864866903,-1.5020305367689046,-59,-62.14787976716094
98.52,0,8,4.40980744689622,-3.091440186043079,-1.4983039634121593,-62,-62.14492217181772
98.62,0,8,4.412216792843437,-3.1243362702741964,-1.4976772632062676,-62,-62.14202372838137
98.74,0,8,4.413743458144539,-3.145205412324201,-1.4975092448461829,-54,-61.97918325381374
98.86,0,8,4.416211743494951,-3.1791183694237195,-1.4985391109418496,-52,-61.77959958873746
98.97,0,8,4.417992154866687,-3.2039004750937603,-1.5007525987628514,-56,-61.66400759696271
99.08,0,8,4.420181066284304,-3.236425570444649,-1.5072847258494133,-58,-61.590727445023454
99.19,0,8,4.42169658637702,-3.261227140916445,-1.5126650382213604,-54,-61.43891289612298
99.31,0,8,4.42298354941464,-3.284137510137143,-1.5166244144837262,-66,-61.530134638200515
99.4,0,8,4.4249438416793705,-3.321180185005063,-1.5204268782992079,-66,-61.619531945436506
99.53,0,8,4.426091257389372,-3.3452311885861197,-1.5265323363125158,-67,-61.72714130652778
99.64,0,8,4.427490032672961,-3.377949888308226,-1.5281796694348557,-58,-61.65259848039722
99.74,0,8,4.42854757323552,-3.403192892706795,-1.5303524985660495,-58,-61.57954651078927
99.88,0,8,4.429383857484211,-3.425369302598763,-1.5362179115758743,-66,-61.667955580573484
99.98,0,8,4.4554351728115265,-3.467003610207844,-1.522236522012364,-56,-61.55459646896201
100.08,0,8,4.4663093084063625,-3.494595044226652,-1.5151281078436478,-56,-61.44350453958277
100.21,0,8,4.468254695857915,-3.530207190654134,-1.5178633811950568,-57,-61.35463444879111
100.32,0,8,4.469534087626018,-3.5548647858288573,-1.5203250494979115,-64,-61.40754175981529
100.44,0,8,4.470527240600931,-3.5749269951844163,-1.52222469318815,-61,-61.39939092461898
100.55,0,8,4.472276459756287,-3.6115454530147386,-1.5246732341109415,-58,-61.331403106126594
100.65,0,8,4.473361781298837,-3.636438854757193,-1.5309209624355076,-58,-61.264775044004054
100.78,0,8,4.474100042682309,-3.655944267979855,-1.5355843008445358,-57,-61.179479543123975
100.87,0,8,4.475099792673792,-3.686264163734641,-1.5392498890516344,-57,-61.095889952261494
101.0,0,8,4.476019149183098,-3.7157776116390457,-1.5404249727654016,-54,-60.95397215321626
101.11,0,8,4.477105625745077,-3.7535448781546137,-1.5442008747749916,-53,-60.79489271015194
101.22,0,8,4.4777060273712435,-3.776690957334588,-1.5448612497257699,-58,-60.738994855948896
101.33,0,8,4.478243013485109,-3.79688958076371,-1.543265694852858,-57,-60.664214958829916
101.45,0,8,4.479302436875067,-3.8364707865525283,-1.5466414762212013,-54,-60.530930659653315
101.55,0,8,4.479796138556186,-3.8573941888273406,-1.547201854028925,-54,-60.40031204646024
101.67,0,8,4.509324802892738,-3.8845614994813378,-1.5377850507081787,-64,-60.472305805531036
101.79,0,8,4.510416702640017,-3.917338346150894,-1.53843569109771,-63,-60.522859689420414
101.9,0,8,4.511031540039626,-3.9371825265186953,-1.5422150983501743,-77,-60.852402495632006
102.0,0,8,4.5118020542395945,-3.9672504943006133,-1.5483486378154694,-77,-61.175354445719364
102.12,0,8,4.512402608448593,-3.9963775631933975,-1.5523083356944993,-58,-61.11184735680497
102.22,0,8,4.512867529491677,-4.026953216665016,-1.5599197707142252,-58,-61.049610409668865
102.35,0,8,4.5130490734939865,-4.057753225756653,-1.5694374893474583,-63,-61.088618201475484
102.46,0,8,4.513066360543183,-4.081936271186889,-1.5707301419876725,-59,-61.04684583744597
102.57,0,8,4.513049853255409,-4.108975613091646,-1.5727957866428952,-55,-60.925908920697054
102.69,0,8,4.512967105839898,-4.137388110049969,-1.5749049535271205,-59,-60.88739074228311
102.81,0,8,4.512731778655677,-4.1773724520523325,-1.5779837178793006,-61,-60.88964292743744
102.92,0,8,4.512579120387391,-4.199521795480729,-1.5770298557215008,-54,-60.75185006888869
103.02,0,8,4.5124568981910445,-4.219514223905132,-1.5772806843554135,-54,-60.61681306751092
103.12,0,8,4.5121834822846045,-4.25297007649638,-1.5802438536425374,-54,-60.4844768061607
103.26,0,8,4.525470583036379,-4.268643329440622,-1.574854400029481,-54,-60.354787270037484
